1,1,3,1,1,1,True,0.02,True,0.01,True,0.01,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,37.93,17.24,34.48,51.72,24.14,34.48,34.48,13.79,34.48,34.48,37.93,44.83
2,1,3,1,1,1,True,0.2,True,0.1,True,0.1,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,51.72,44.83,51.72,51.72,51.72,58.62,44.83,44.83,58.62,51.72,55.17,62.07
7,1,3,2,1,1,True,0.02,True,0.01,True,0.01,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,27.59,10.34,51.72,31.03,44.83,31.03,17.24,24.14,41.38,13.79,13.79,17.24
3,1,3,1,2,1,True,0.5,True,0.25,True,0.25,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,48.28,37.93,48.28,31.03,51.72,48.28,48.28,41.38,48.28,44.83,44.83,48.28
4,1,3,1,1,2,True,0.02,True,0.01,True,0.01,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,34.48,20.69,20.69,48.28,24.14,17.24,31.03,24.14,31.03,31.03,34.48,27.59
5,1,3,1,1,2,True,0.2,True,0.1,True,0.1,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,37.93,31.03,20.69,13.79,13.79,44.83,48.28,34.48,41.38,55.17,44.83,27.59
6,1,3,1,2,2,True,0.5,True,0.25,True,0.25,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,31.03,31.03,20.69,3.45,10.34,34.48,44.83,48.28,48.28,44.83,37.93,41.38
8,1,3,2,1,1,True,0.2,True,0.1,True,0.1,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,44.83,37.93,24.14,20.69,51.72,37.93,55.17,31.03,27.59,55.17,51.72,31.03
9,1,3,2,2,1,True,0.5,True,0.25,True,0.25,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,41.38,13.79,31.03,24.14,48.28,48.28,31.03,41.38,41.38,48.28,44.83,44.83
13,1,5,3,1,1,True,0.02,True,0.01,True,0.01,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,24.14,20.69,13.79,3.45,51.72,27.59,20.69,27.59,13.79,37.93,27.59,13.79
