1,1,3,1,1,1,True,0.01,True,0.01,True,0.01,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,34.48,48.28,58.62,3.45,58.62,48.28,27.59,13.79,27.59,48.28,44.83,34.48
2,1,3,1,1,1,True,0.05,True,0.05,True,0.05,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,24.14,10.34,37.93,10.34,48.28,31.03,44.83,13.79,24.14,24.14,31.03,34.48
3,1,3,1,1,1,True,0.1,True,0.1,True,0.1,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,6.9,34.48,34.48,13.79,3.45,10.34,17.24,20.69,6.9,17.24,17.24,37.93
4,1,3,1,1,1,True,0.5,True,0.5,True,0.5,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,58.62,37.93,48.28,48.28,51.72,55.17,55.17,44.83,58.62,58.62,55.17,51.72
5,1,3,1,1,1,True,1,True,1,True,1,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,55.17,51.72,51.72,55.17,58.62,58.62,58.62,55.17,48.28,58.62,48.28,58.62
6,1,3,1,1,1,True,5,True,5,True,5,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,62.07,65.52,48.28,58.62,58.62,58.62,62.07,51.72,62.07,72.41,58.62,58.62
7,1,3,1,1,1,True,10,True,10,True,10,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,58.62,48.28,44.83,34.48,55.17,65.52,58.62,58.62,62.07,62.07,62.07,68.97
8,1,3,1,2,1,True,0.01,True,0.01,True,0.01,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,10.34,3.45,3.45,10.34,6.9,10.34,3.45,24.14,13.79,3.45,6.9,17.24
9,1,3,1,2,1,True,0.05,True,0.05,True,0.05,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,34.48,24.14,13.79,10.34,3.45,17.24,10.34,24.14,31.03,10.34,6.9,20.69
10,1,3,1,2,1,True,0.1,True,0.1,True,0.1,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,37.93,13.79,34.48,10.34,10.34,20.69,10.34,17.24,17.24,13.79,6.9,13.79
11,1,3,1,2,1,True,0.5,True,0.5,True,0.5,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,68.97,65.52,37.93,62.07,62.07,62.07,65.52,58.62,62.07,62.07,62.07,48.28
12,1,3,1,2,1,True,1,True,1,True,1,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,58.62,37.93,55.17,62.07,55.17,58.62,65.52,44.83,55.17,62.07,58.62,48.28
13,1,3,1,2,1,True,5,True,5,True,5,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,58.62,41.38,55.17,17.24,62.07,62.07,58.62,51.72,51.72,62.07,58.62,55.17
14,1,3,1,2,1,True,10,True,10,True,10,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,62.07,31.03,51.72,34.48,55.17,58.62,58.62,41.38,55.17,41.38,58.62,55.17
15,1,3,1,3,1,True,0.01,True,0.01,True,0.01,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,31.03,24.14,13.79,3.45,10.34,31.03,34.48,34.48,37.93,17.24,3.45,6.9
16,1,3,1,3,1,True,0.05,True,0.05,True,0.05,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,37.93,34.48,20.69,31.03,10.34,37.93,6.9,10.34,20.69,10.34,31.03,31.03
17,1,3,1,3,1,True,0.1,True,0.1,True,0.1,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,13.79,10.34,10.34,3.45,10.34,17.24,10.34,10.34,13.79,3.45,3.45,10.34
18,1,3,1,3,1,True,0.5,True,0.5,True,0.5,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,3.45,17.24,62.07,3.45,6.9,10.34,24.14,34.48,10.34,3.45,6.9,6.9
19,1,3,1,3,1,True,1,True,1,True,1,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,27.59,10.34,17.24,10.34,13.79,6.9,37.93,37.93,24.14,13.79,10.34,13.79
20,1,3,1,3,1,True,5,True,5,True,5,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,41.38,41.38,44.83,13.79,58.62,55.17,51.72,44.83,44.83,34.48,41.38,17.24
21,1,3,1,3,1,True,10,True,10,True,10,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,44.83,34.48,37.93,62.07,20.69,51.72,58.62,37.93,41.38,62.07,55.17,55.17
22,1,3,1,1,2,True,0.01,True,0.01,True,0.01,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,17.24,41.38,24.14,37.93,62.07,27.59,17.24,10.34,24.14,10.34,10.34,20.69
23,1,3,1,1,2,True,0.05,True,0.05,True,0.05,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,27.59,24.14,51.72,62.07,3.45,37.93,13.79,17.24,31.03,13.79,10.34,3.45
24,1,3,1,1,2,True,0.1,True,0.1,True,0.1,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,6.9,6.9,17.24,10.34,13.79,34.48,37.93,48.28,10.34,41.38,37.93,17.24
25,1,3,1,1,2,True,0.5,True,0.5,True,0.5,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,55.17,41.38,48.28,58.62,51.72,65.52,62.07,58.62,48.28,65.52,62.07,31.03
26,1,3,1,1,2,True,1,True,1,True,1,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,51.72,41.38,41.38,10.34,62.07,51.72,41.38,51.72,44.83,58.62,58.62,51.72
27,1,3,1,1,2,True,5,True,5,True,5,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,62.07,41.38,62.07,41.38,58.62,62.07,62.07,51.72,72.41,62.07,62.07,62.07
28,1,3,1,1,2,True,10,True,10,True,10,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,65.52,48.28,51.72,68.97,62.07,72.41,58.62,62.07,62.07,62.07,62.07,65.52
29,1,3,1,2,2,True,0.01,True,0.01,True,0.01,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,13.79,17.24,31.03,3.45,13.79,31.03,10.34,0.0,20.69,3.45,3.45,44.83
30,1,3,1,2,2,True,0.05,True,0.05,True,0.05,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,6.9,3.45,6.9,6.9,3.45,3.45,3.45,13.79,6.9,3.45,3.45,3.45
31,1,3,1,2,2,True,0.1,True,0.1,True,0.1,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,20.69,20.69,20.69,24.14,17.24,41.38,24.14,24.14,17.24,41.38,41.38,24.14
32,1,3,1,2,2,True,0.5,True,0.5,True,0.5,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,48.28,51.72,20.69,17.24,55.17,37.93,24.14,20.69,41.38,55.17,31.03,68.97
33,1,3,1,2,2,True,1,True,1,True,1,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,37.93,24.14,31.03,62.07,13.79,37.93,34.48,51.72,44.83,58.62,65.52,27.59
34,1,3,1,2,2,True,5,True,5,True,5,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,58.62,51.72,41.38,13.79,62.07,51.72,51.72,55.17,51.72,65.52,62.07,65.52
35,1,3,1,2,2,True,10,True,10,True,10,65.52,62.07,62.07,48.28,62.07,58.62,62.07,55.17,62.07,51.72,62.07,58.62,48.28,37.93,62.07,34.48,58.62,55.17,62.07,58.62,44.83,58.62,62.07,51.72
