259,3,4,2,1,1,True,1,True,0.5,True,0.5
267,3,13,2,1,2,True,0.01,True,0.005,True,0.005
271,3,13,2,1,2,True,0.2,True,0.1,True,0.1
273,3,13,2,1,2,True,1,True,0.5,True,0.5
272,3,13,2,1,2,True,0.5,True,0.25,True,0.25
270,3,13,2,1,2,True,0.1,True,0.05,True,0.05
269,3,13,2,1,2,True,0.05,True,0.025,True,0.025
268,3,13,2,1,2,True,0.02,True,0.01,True,0.01
282,3,2,3,1,1,True,0.02,True,0.01,True,0.01
281,3,2,3,1,1,True,0.01,True,0.005,True,0.005
283,3,2,3,1,1,True,0.05,True,0.025,True,0.025
284,3,2,3,1,1,True,0.1,True,0.05,True,0.05
286,3,2,3,1,1,True,0.5,True,0.25,True,0.25
285,3,2,3,1,1,True,0.2,True,0.1,True,0.1
287,3,2,3,1,1,True,1,True,0.5,True,0.5
300,3,2,3,1,2,True,0.5,True,0.25,True,0.25
301,3,2,3,1,2,True,1,True,0.5,True,0.5
295,3,2,3,1,2,True,0.01,True,0.005,True,0.005
297,3,2,3,1,2,True,0.05,True,0.025,True,0.025
299,3,2,3,1,2,True,0.2,True,0.1,True,0.1
298,3,2,3,1,2,True,0.1,True,0.05,True,0.05
296,3,2,3,1,2,True,0.02,True,0.01,True,0.01
309,3,15,4,1,1,True,0.01,True,0.005,True,0.005
310,3,15,4,1,1,True,0.02,True,0.01,True,0.01
311,3,15,4,1,1,True,0.05,True,0.025,True,0.025
312,3,15,4,1,1,True,0.1,True,0.05,True,0.05
313,3,15,4,1,1,True,0.2,True,0.1,True,0.1
314,3,15,4,1,1,True,0.5,True,0.25,True,0.25
315,3,15,4,1,1,True,1,True,0.5,True,0.5
328,3,9,4,1,2,True,0.5,True,0.25,True,0.25
325,3,9,4,1,2,True,0.05,True,0.025,True,0.025
326,3,9,4,1,2,True,0.1,True,0.05,True,0.05
327,3,9,4,1,2,True,0.2,True,0.1,True,0.1
329,3,9,4,1,2,True,1,True,0.5,True,0.5
323,3,9,4,1,2,True,0.01,True,0.005,True,0.005
324,3,9,4,1,2,True,0.02,True,0.01,True,0.01
8,1,3,1,2,1,True,0.01,True,0.005,True,0.005
9,1,3,1,2,1,True,0.02,True,0.01,True,0.01
10,1,3,1,2,1,True,0.05,True,0.025,True,0.025
11,1,3,1,2,1,True,0.1,True,0.05,True,0.05
12,1,3,1,2,1,True,0.2,True,0.1,True,0.1
13,1,3,1,2,1,True,0.5,True,0.25,True,0.25
14,1,3,1,2,1,True,1,True,0.5,True,0.5
22,1,3,1,2,2,True,0.01,True,0.005,True,0.005
23,1,3,1,2,2,True,0.02,True,0.01,True,0.01
24,1,3,1,2,2,True,0.05,True,0.025,True,0.025
25,1,3,1,2,2,True,0.1,True,0.05,True,0.05
26,1,3,1,2,2,True,0.2,True,0.1,True,0.1
27,1,3,1,2,2,True,0.5,True,0.25,True,0.25
28,1,3,1,2,2,True,1,True,0.5,True,0.5
36,1,3,2,2,1,True,0.01,True,0.005,True,0.005
37,1,3,2,2,1,True,0.02,True,0.01,True,0.01
38,1,3,2,2,1,True,0.05,True,0.025,True,0.025
39,1,3,2,2,1,True,0.1,True,0.05,True,0.05
40,1,3,2,2,1,True,0.2,True,0.1,True,0.1
41,1,3,2,2,1,True,0.5,True,0.25,True,0.25
42,1,3,2,2,1,True,1,True,0.5,True,0.5
50,1,3,2,2,2,True,0.01,True,0.005,True,0.005
51,1,3,2,2,2,True,0.02,True,0.01,True,0.01
52,1,3,2,2,2,True,0.05,True,0.025,True,0.025
53,1,3,2,2,2,True,0.1,True,0.05,True,0.05
54,1,3,2,2,2,True,0.2,True,0.1,True,0.1
55,1,3,2,2,2,True,0.5,True,0.25,True,0.25
56,1,3,2,2,2,True,1,True,0.5,True,0.5
64,1,5,3,2,1,True,0.01,True,0.005,True,0.005
65,1,5,3,2,1,True,0.02,True,0.01,True,0.01
66,1,5,3,2,1,True,0.05,True,0.025,True,0.025
67,1,5,3,2,1,True,0.1,True,0.05,True,0.05
68,1,5,3,2,1,True,0.2,True,0.1,True,0.1
69,1,5,3,2,1,True,0.5,True,0.25,True,0.25
70,1,5,3,2,1,True,1,True,0.5,True,0.5
78,1,5,3,2,2,True,0.01,True,0.005,True,0.005
79,1,5,3,2,2,True,0.02,True,0.01,True,0.01
80,1,5,3,2,2,True,0.05,True,0.025,True,0.025
81,1,5,3,2,2,True,0.1,True,0.05,True,0.05
82,1,5,3,2,2,True,0.2,True,0.1,True,0.1
83,1,5,3,2,2,True,0.5,True,0.25,True,0.25
84,1,5,3,2,2,True,1,True,0.5,True,0.5
92,1,2,4,2,1,True,0.01,True,0.005,True,0.005
93,1,2,4,2,1,True,0.02,True,0.01,True,0.01
94,1,2,4,2,1,True,0.05,True,0.025,True,0.025
95,1,2,4,2,1,True,0.1,True,0.05,True,0.05
96,1,2,4,2,1,True,0.2,True,0.1,True,0.1
97,1,2,4,2,1,True,0.5,True,0.25,True,0.25
98,1,2,4,2,1,True,1,True,0.5,True,0.5
106,1,2,4,2,2,True,0.01,True,0.005,True,0.005
107,1,2,4,2,2,True,0.02,True,0.01,True,0.01
108,1,2,4,2,2,True,0.05,True,0.025,True,0.025
109,1,2,4,2,2,True,0.1,True,0.05,True,0.05
110,1,2,4,2,2,True,0.2,True,0.1,True,0.1
111,1,2,4,2,2,True,0.5,True,0.25,True,0.25
112,1,2,4,2,2,True,1,True,0.5,True,0.5
120,2,2,1,2,1,True,0.01,True,0.005,True,0.005
121,2,2,1,2,1,True,0.02,True,0.01,True,0.01
122,2,2,1,2,1,True,0.05,True,0.025,True,0.025
123,2,2,1,2,1,True,0.1,True,0.05,True,0.05
124,2,2,1,2,1,True,0.2,True,0.1,True,0.1
125,2,2,1,2,1,True,0.5,True,0.25,True,0.25
126,2,2,1,2,1,True,1,True,0.5,True,0.5
